"","lng","lat","facname","facdomain","borocd"
"34427",-74.088099,40.613385,"Musical Chairs Chamber Ensemble, Inc.","Libraries and Cultural Programs",501
"34428",-74.142403,40.634601,"USDA-CEO P025r At Port Richmond HS","Education, Child Welfare, and Youth",501
"34429",-74.113842,40.633821,"Sacred Heart School","Education, Child Welfare, and Youth",501
"34430",-74.076804,40.620451,"Vanderbilt Avenue Health Center","Health and Human Services",501
"34431",-74.083938,40.614963,"Sobel Court Park","Parks, Gardens, and Historical Sites",501
"34432",-74.103247,40.638891,"Staten Island Philharmonic Orchestra, Inc.","Libraries and Cultural Programs",501
"34433",-74.151186,40.62516,"PS  22 Extension","Education, Child Welfare, and Youth",501
"34434",-74.117889,40.635849,"West Brighton","Health and Human Services",501
"34435",-74.133075,40.617993,"PS 30","Education, Child Welfare, and Youth",501
"34436",-74.130669,40.615251,"Eng 163, Lad 83","Public Safety, Emergency Services, and Administration of Justice",501
"34437",-74.100216,40.645005,"Sailor's Snug Harbor Pk-Addtn","Core Infrastructure and Transportation",501
"34438",-74.165696,40.633604,"City Owned Property","Administration of Government",501
"34439",-74.082917,40.625484,"Criminal Court","Administration of Government",501
"34440",-74.091265,40.630952,"Forest Mall","Parks, Gardens, and Historical Sites",501
"34441",-74.159481,40.617199,"City Owned Property","Administration of Government",501
"34442",-74.125378,40.63295,"Our Lady Of Mount Carmel St. Benedicta","Education, Child Welfare, and Youth",501
"34443",-74.071569,40.621811,"Clifton","Core Infrastructure and Transportation",501
"34444",-74.149846,40.637927,"Villa Marin","Administration of Government",501
"34445",-74.136275,40.634224,"Meals On Wheels Of Staten Island Inc","Health and Human Services",501
"34446",-74.134513,40.634689,"CCCs Staten Island Community Center","Education, Child Welfare, and Youth",501
"34447",-74.077904,40.616161,"Silver Lake Head Start II (Infant/Toddler)","Education, Child Welfare, and Youth",501
"34448",-74.132857,40.640736,"TriState Plumbing","Core Infrastructure and Transportation",501
"34449",-74.172047,40.630165,"Goethals Pond Complex State Tidal Wetland","Parks, Gardens, and Historical Sites",501
"34450",-74.156946,40.624922,"Mariners Harbor Family Health Center","Health and Human Services",501
"34451",-74.118137,40.628603,"Prall Playground","Parks, Gardens, and Historical Sites",501
"34452",-74.06868,40.614693,"Reinhard E Kaltenmeier Plgd","Parks, Gardens, and Historical Sites",501
"34453",-74.157064,40.626499,"Beacon Christian Community Health Center - Annex Site","Health and Human Services",501
"34454",-74.077726,40.644337,"Staten Island Instit Art & Sciences","Libraries and Cultural Programs",501
"34455",-74.080945,40.618508,"Vanderbilt Moravian","Education, Child Welfare, and Youth",501
"34456",-74.133594,40.637097,"Make The Road New York","Health and Human Services",501
"34457",-74.07609,40.641417,"Staten Island Employment Ed Consorti","Education, Child Welfare, and Youth",501
"34458",-74.128127,40.63633,"International Auto Sales Inc.","Core Infrastructure and Transportation",501
"34459",-74.063812,40.616452,"Alice Austen House & Park","Parks, Gardens, and Historical Sites",501
"34460",-74.117352,40.637432,"Richmond Learning Center","Education, Child Welfare, and Youth",501
"34461",-74.113645,40.625354,"Staten Island Y.M.C.A. Nursery - North","Education, Child Welfare, and Youth",501
"34462",-74.066026,40.613382,"St. Joseph's Staten Island ACT Program","Health and Human Services",501
"34463",-74.08697,40.646622,"Harbor Lights Theater Company, Inc.","Libraries and Cultural Programs",501
"34464",-74.081855,40.645381,"Curtis High School","Education, Child Welfare, and Youth",501
"34465",-74.132476,40.636608,"PS 20 & Playground","Parks, Gardens, and Historical Sites",501
"34466",-74.074683,40.628174,"75 Towing Inc.","Core Infrastructure and Transportation",501
"34467",-74.181938,40.629899,"Staen Island Railway","Core Infrastructure and Transportation",501
"34468",-74.078054,40.640995,"Staten Island Family Services","Education, Child Welfare, and Youth",501
"34469",-74.165328,40.621654,"Theatre Rehabilitation for Youth, Inc.","Libraries and Cultural Programs",501
"34470",-74.132983,40.617886,"P.S. 030 Westerleigh","Education, Child Welfare, and Youth",501
"34471",-74.140266,40.636298,"Levy Playground Parkhouse","Education, Child Welfare, and Youth",501
"34472",-74.107317,40.627878,"PS 45 Playground","Parks, Gardens, and Historical Sites",501
"34473",-74.074662,40.636343,"Hannah Street Pumping Station","Administration of Government",501
"34474",-74.116922,40.636639,"PS 18","Education, Child Welfare, and Youth",501
"34475",-74.078054,40.640995,"Supported Youth Education and Employment Program","Health and Human Services",501
"34476",-74.106605,40.624229,"City Owned Property","Administration of Government",501
"34477",-74.075929,40.629385,"Dot/Traffic-Sign Shop, Offices","Core Infrastructure and Transportation",501
"34478",-74.121465,40.63462,"Joe Holzka Community Garden","Parks, Gardens, and Historical Sites",501
"34479",-74.145522,40.623078,"IS 51 & Playground","Parks, Gardens, and Historical Sites",501
"34480",-74.145228,40.63546,"Rail Line","Core Infrastructure and Transportation",501
"34481",-74.152783,40.625899,"Staten Island Outreach Center OP","Health and Human Services",501
"34482",-74.190125,40.640304,"Howland Hook Container Terminal Wharf","Core Infrastructure and Transportation",501
"34483",-74.120934,40.639297,"Richmond Terrace Cemetery","Parks, Gardens, and Historical Sites",501
"34484",-74.073627,40.637427,"James Miller Marine Services, Launch Service Pier No. 7 1/2.","Core Infrastructure and Transportation",501
"34485",-74.135371,40.628788,"City Owned Property","Administration of Government",501
"34486",-74.133594,40.637097,"Mrny - Staten Island","Health and Human Services",501
"34487",-74.116552,40.63905,"Edwin Markham Gardens","Education, Child Welfare, and Youth",501
"34488",-74.08584,40.635253,"21st Century Life At Is61","Education, Child Welfare, and Youth",501
"34489",-74.069889,40.613216,"P.S. 13 Margaret L. Lindemeyer","Education, Child Welfare, and Youth",501
"34490",-74.121785,40.634387,"Lad 79, Bat 22 - Parking","Administration of Government",501
"34491",-74.106707,40.627625,"City Owned Property","Administration of Government",501
"34492",-74.085728,40.643422,"Michael J. Mahoney Mem Plygrd","Parks, Gardens, and Historical Sites",501
"34493",-74.098109,40.633857,"Staten Island Ctr-Independent Living","Education, Child Welfare, and Youth",501
"34494",-74.085091,40.610092,"City Owned Property","Administration of Government",501
"34495",-74.0688,40.614829,"Kaltenmeier Playground","Parks, Gardens, and Historical Sites",501
"34496",-74.134513,40.634689,"CCCs - Staten Island Community Center","Education, Child Welfare, and Youth",501
"34497",-74.139312,40.611916,"Powerflo Sewer Service Inc.","Core Infrastructure and Transportation",501
"34498",-74.133066,40.626587,"Salvation Army Port Richmond Corps","Health and Human Services",501
"34499",-74.097534,40.641442,"St Peter-St Paul Elementary School","Education, Child Welfare, and Youth",501
"34500",-74.178773,40.641125,"Howland Hook Marine Dist Ctr","Administration of Government",501
"34501",-74.170029,40.630114,"Goethals Pond Complex State Tidal Wetland","Parks, Gardens, and Historical Sites",501
"34502",-74.152851,40.635139,"Alexandria & Akea's Playhouse Inc","Health and Human Services",501
"34503",-74.164929,40.634963,"Schioppo Metals LLC","Core Infrastructure and Transportation",501
"34504",-74.082221,40.645409,"Curtis HS & Athletic Field","Education, Child Welfare, and Youth",501
"34505",-74.127948,40.638741,"Mv Public","Core Infrastructure and Transportation",501
"34506",-74.134813,40.614456,"City Owned Property","Administration of Government",501
"34507",-74.07674,40.626825,"S.I.Village Hall/Tappen Park","Administration of Government",501
"34508",-74.14497,40.622596,"I.S. 51 Edwin Markham School","Education, Child Welfare, and Youth",501
"34509",-74.063136,40.60758,"White Park","Parks, Gardens, and Historical Sites",501
"34510",-74.135132,40.64026,"Faber Pool","Education, Child Welfare, and Youth",501
"34511",-74.12852,40.633244,"Ace Auto World Inc","Core Infrastructure and Transportation",501
"34512",-74.117509,40.636587,"United Activities Unlimited @ PS 18 Beacon","Education, Child Welfare, and Youth",501
"34513",-74.08066,40.618105,"The Jewish Community Center of Staten Island","Education, Child Welfare, and Youth",501
"34514",-74.082227,40.623066,"Gordon Street Child Care","Education, Child Welfare, and Youth",501
"34515",-74.114204,40.625257,"Staten Island YMCA Upk Program","Education, Child Welfare, and Youth",501
"34516",-74.080916,40.635603,"City Owned Property","Administration of Government",501
"34517",-74.119007,40.637007,"West Brighton Pool","Education, Child Welfare, and Youth",501
"34518",-74.127078,40.630828,"Y After School At PS 19","Education, Child Welfare, and Youth",501
"34519",-74.125376,40.633095,"The Child Study Center Of NY -Staten Island","Health and Human Services",501
"34520",-74.134513,40.634689,"Catholic Charities Of Staten Island, Inc.","Health and Human Services",501
"34521",-74.122849,40.620216,"So. Richmond HS At Manor Armory","Education, Child Welfare, and Youth",501
"34522",-74.076325,40.637973,"NYsarc, Inc NYC Chapter Staten Island Ebs","Education, Child Welfare, and Youth",501
"34523",-74.074254,40.637045,"Lyons Pool","Parks, Gardens, and Historical Sites",501
"34524",-74.147989,40.630044,"Elm Park West","Education, Child Welfare, and Youth",501
"34525",-74.159449,40.631362,"Little Lamb Preschool","Education, Child Welfare, and Youth",501
"34526",-74.084134,40.636386,"Sanit Garage Staten Island 1","Administration of Government",501
"34527",-74.141818,40.634573,"Port Richmond HS 2","Education, Child Welfare, and Youth",501
"34528",-74.158232,40.633994,"City Owned Property","Administration of Government",501
"34529",-74.066026,40.613382,"St. Joseph's Med Ctr SH/Adult Home","Health and Human Services",501
"34530",-74.160472,40.636562,"Mariners Harbor Playground","Parks, Gardens, and Historical Sites",501
"34531",-74.103845,40.635181,"S.I. Mental Health Society","Education, Child Welfare, and Youth",501
"34532",-74.149104,40.610452,"J & J Academy Incorporated","Education, Child Welfare, and Youth",501
"34533",-74.078395,40.633757,"P.S. 065 The Academy Of Innovative Learning","Education, Child Welfare, and Youth",501
"34534",-74.08062,40.622122,"Stapleton (1)","Education, Child Welfare, and Youth",501
"34535",-74.131314,40.6412,"Ferry St, Flagg Container","Administration of Government",501
"34536",-74.163342,40.632528,"Mariner's Harbor","Health and Human Services",501
"34537",-74.09579,40.640078,"Harbor Terrace Clinic","Health and Human Services",501
"34538",-74.070865,40.62225,"South Stapleton Shore","Administration of Government",501
"34539",-74.1127,40.635156,"Calvary Presbyterian Church","Parks, Gardens, and Historical Sites",501
"34540",-74.101757,40.644051,"Snug Harbor Cultural Center","Libraries and Cultural Programs",501
"34541",-74.077904,40.616161,"Yeled V'Yalda Early Childhood Center Inc.","Education, Child Welfare, and Youth",501
"34542",-74.135372,40.636268,"Eng 157, Lad 80","Public Safety, Emergency Services, and Administration of Justice",501
"34543",-74.152819,40.63527,"Royal","Education, Child Welfare, and Youth",501
"34544",-74.077562,40.643267,"Camba - Staten Island","Health and Human Services",501
"34545",-74.147838,40.630016,"Elm Park East","Education, Child Welfare, and Youth",501
"34546",-74.082917,40.625484,"Criminal Court","Administration of Government",501
"34547",-74.132402,40.635041,"Vacation Bible School-Si","Education, Child Welfare, and Youth",501
"34548",-74.078695,40.646477,"Staten Island Yankee At So. Richmond","Education, Child Welfare, and Youth",501
"34549",-74.084481,40.616106,"Bumblebees R Us","Education, Child Welfare, and Youth",501
"34550",-74.077434,40.634417,"S.I. Lot Cleaning Garage","Administration of Government",501
"34551",-74.076647,40.641758,"St. George Library Center","Libraries and Cultural Programs",501
"34552",-74.070865,40.62225,"South Stapleton Shore","Administration of Government",501
"34553",-74.14869,40.633634,"Person Centered Care Services  Inc.","Health and Human Services",501
"34554",-74.108828,40.643717,"Walker Park Day Camp","Education, Child Welfare, and Youth",501
"34555",-74.1621,40.633159,"Staten Island Mental Health Society, Inc.","Education, Child Welfare, and Youth",501
"34556",-74.076247,40.64048,"Field Office-S.I.Tort.Divn","Administration of Government",501
"34557",-74.099523,40.631847,"Yeled V'Yalda Silver Lake I Head Start","Education, Child Welfare, and Youth",501
"34558",-74.134422,40.634927,"Cyo","Education, Child Welfare, and Youth",501
"34559",-74.075958,40.6424,"Staten Island Borough Hall","Administration of Government",501
"34560",-74.099532,40.631897,"Silver Lake Head Start (1)","Education, Child Welfare, and Youth",501
"34561",-74.127104,40.63098,"P.S. 019 The Curtis School","Education, Child Welfare, and Youth",501
"34562",-74.140502,40.637549,"City Owned Property","Administration of Government",501
"34563",-74.089337,40.639058,"Skyline Playground","Parks, Gardens, and Historical Sites",501
"34564",-74.182082,40.629816,"Staten Island Railway","Core Infrastructure and Transportation",501
"34565",-74.128433,40.609918,"City Owned Property","Administration of Government",501
"34566",-74.077147,40.642875,"SI Civil & County Clerk","Administration of Government",501
"34567",-74.13312,40.628769,"City Owned Property","Administration of Government",501
"34568",-74.088871,40.630701,"Jewish Community Center Of Staten Island Incorporated","Education, Child Welfare, and Youth",501
"34569",-74.081131,40.630238,"Trinity Lutheran Church","Health and Human Services",501
